DateTime,Total,NaturalGas,Wind,Lignite,BlackCoal,HardCoal,FuelOil,Geothermal,Dam,Naphta,Biomass,Run-of-River,Other
2020-01-01 13:00:00,27551.7,4562.52,2938.19,4982.2,0.0,6793.55,3.6,1016.2,4835.72,0.0,415.15,1691.12,313.45
2020-01-01 14:00:00,28127.64,5028.38,3334.91,4976.6,0.0,6793.55,3.6,1014.5,4582.42,0.0,415.94,1673.46,304.28
2020-01-01 15:00:00,28405.26,5029.49,3731.91,4877.5,0.0,6792.55,3.6,1011.7,4571.72,0.0,413.3,1683.8,289.69
2020-01-01 16:00:00,29292.14,5038.68,4016.63,4664.9,0.0,6787.55,3.6,1012.2,5328.12,0.0,413.17,1752.4,274.89
2020-01-01 17:00:00,30676.25,5073.88,4337.21,4292.3,0.0,6785.55,3.6,1015.2,6655.12,0.0,411.26,1841.23,260.9
2020-01-01 18:00:00,31446.74,5081.0,4631.64,4025.0,0.0,6781.55,3.6,1019.9,7394.37,0.0,409.4,1839.88,260.4
2020-01-01 19:00:00,31079.38,5084.17,4804.6,4304.3,0.0,6780.55,3.6,1021.9,6596.87,0.0,409.78,1814.21,259.4
2020-01-01 20:00:00,30397.78,5260.03,4861.07,4441.3,0.0,6781.55,3.6,1023.7,5521.37,0.0,409.1,1867.76,228.3
2020-01-01 21:00:00,29574.39,5255.46,4910.98,4212.8,0.0,6780.55,3.6,1026.6,5099.37,0.0,412.41,1683.32,189.3
2020-01-01 22:00:00,28814.75,4873.59,4981.47,3919.0,0.0,6779.55,3.6,1029.3,4929.97,0.0,411.71,1697.26,189.3
2020-01-01 23:00:00,27434.0,4096.0,4964.03,3702.0,0.0,6770.55,0.6,1031.1,4536.32,0.0,409.81,1734.29,189.3
2020-01-02 00:00:00,26355.43,3748.1,4942.7,3319.2,0.0,6791.58,3.6,1029.4,4394.22,0.0,406.36,1526.07,194.2
2020-01-02 01:00:00,24741.11,3551.0,4974.3,3344.0,0.0,6780.58,3.6,1030.4,3012.22,0.0,407.99,1442.82,194.2
2020-01-02 02:00:00,23746.52,3257.1,5018.03,3395.0,0.0,6774.58,3.6,1033.0,2304.52,0.0,406.58,1359.91,194.2
2020-01-02 03:00:00,22833.46,2857.1,5027.21,3161.4,0.0,6769.58,0.6,1034.7,1981.52,0.0,406.79,1398.46,196.1
2020-01-02 04:00:00,22737.62,2865.1,5061.03,3098.8,0.0,6676.58,0.6,1036.1,1981.52,0.0,408.38,1413.41,196.1
2020-01-02 05:00:00,23082.63,3016.1,5148.0,3166.7,0.0,6727.85,0.6,1035.9,1997.92,0.0,407.99,1386.47,195.1
2020-01-02 06:00:00,24306.67,4075.6,5197.93,3080.5,0.0,6745.95,0.6,1035.6,2108.92,0.0,408.32,1458.15,195.1
2020-01-02 07:00:00,26898.09,5750.1,5290.69,3119.9,0.0,6859.05,3.6,1035.7,2696.72,0.0,407.23,1538.6,196.5
2020-01-02 08:00:00,31695.42,7039.88,5297.77,3175.3,0.0,6835.05,3.6,1032.9,6053.82,0.0,412.82,1642.08,202.2
2020-01-02 09:00:00,34872.3,7663.21,5306.3,3263.6,0.0,6919.95,3.6,1031.8,8303.82,0.0,413.95,1748.67,217.4
2020-01-02 10:00:00,36189.14,7655.71,5336.43,3363.0,0.0,7018.65,3.6,1026.8,9316.32,0.0,413.47,1819.76,235.4
2020-01-02 11:00:00,36866.9,7432.13,5361.13,3227.5,0.0,7039.65,3.6,1015.0,10254.72,0.0,421.84,1860.58,250.75
2020-01-02 12:00:00,35702.51,7434.42,5407.6,3269.3,0.0,7124.95,3.6,1005.0,8939.62,0.0,423.47,1839.87,254.68
2020-01-02 13:00:00,35826.22,7428.04,5430.6,3123.0,0.0,7261.85,3.6,1003.4,9075.62,0.0,425.74,1821.77,252.6
2020-01-02 14:00:00,36412.5,7422.93,5474.02,3123.0,0.0,7304.05,3.6,1003.0,9565.62,0.0,425.64,1854.14,236.5
2020-01-02 15:00:00,36271.44,7423.12,5520.84,3123.0,0.0,7305.05,3.6,997.1,9378.12,0.0,423.23,1879.38,218.0
2020-01-02 16:00:00,36682.2,7451.05,5510.22,3132.0,0.0,7384.05,3.6,996.9,9793.12,0.0,426.63,1781.43,203.2
2020-01-02 17:00:00,37676.31,7544.93,5476.88,3117.0,0.0,7380.05,3.6,1010.8,10655.22,0.0,422.74,1869.49,195.6
2020-01-02 18:00:00,36957.68,7557.85,5466.16,3074.5,0.0,7383.05,3.6,1013.7,10016.07,0.0,420.49,1827.16,195.1
2020-01-02 19:00:00,35786.45,7557.78,5410.34,3074.5,0.0,7384.05,3.6,1018.0,8896.07,0.0,418.09,1828.92,195.1
2020-01-02 20:00:00,34760.93,7777.67,5332.33,3074.5,0.0,7402.05,3.6,1021.5,7713.07,0.0,418.53,1822.58,195.1
2020-01-02 21:00:00,33758.25,7801.62,5249.75,3074.5,0.0,7467.55,3.6,1024.4,6793.07,0.0,420.43,1728.23,195.1
2020-01-02 22:00:00,32616.76,7935.58,5162.25,3109.5,0.0,7486.45,3.6,1026.3,5646.07,0.0,418.4,1633.51,195.1
2020-01-02 23:00:00,31090.54,7711.34,5061.75,3109.5,0.0,7620.45,3.6,1028.7,4369.22,0.0,416.52,1574.36,195.1
2020-01-03 00:00:00,29532.18,6532.53,4990.43,3509.0,0.0,7800.95,8.6,1034.2,3781.42,0.0,416.42,1263.03,195.6
2020-01-03 01:00:00,27557.78,5926.71,4879.97,3509.0,0.0,7928.58,8.6,1035.7,2465.42,0.0,417.82,1190.38,195.6
2020-01-03 02:00:00,26230.88,4580.47,4784.48,3509.0,0.0,7933.28,8.6,1037.8,2524.02,0.0,418.22,1239.41,195.6
2020-01-03 03:00:00,25609.35,3972.15,4715.61,3509.0,0.0,7969.28,5.6,1038.3,2523.02,0.0,418.62,1262.17,195.6
2020-01-03 04:00:00,25668.85,3948.15,4679.48,3592.5,0.0,7942.53,5.6,1039.8,2604.02,0.0,419.83,1241.34,195.6
2020-01-03 05:00:00,25836.54,4157.55,4634.64,3592.5,0.0,7942.53,5.6,1042.1,2590.52,0.0,419.21,1257.29,194.6
2020-01-03 06:00:00,26757.01,4994.72,4605.3,3592.5,0.0,7946.53,8.6,1042.7,2574.42,0.0,418.17,1379.47,194.6
2020-01-03 07:00:00,29232.61,6973.53,4591.12,3631.0,0.0,8041.03,8.6,1043.8,2893.02,0.0,418.13,1437.48,194.9
2020-01-03 08:00:00,33854.21,7929.33,4499.53,3748.0,0.0,8015.03,8.6,1046.0,6440.82,0.0,422.61,1543.29,201.0
2020-01-03 09:00:00,36697.13,8349.54,4421.31,3763.0,0.0,8015.03,8.6,1033.5,8783.82,0.0,423.17,1684.26,214.9
2020-01-03 10:00:00,36932.55,8423.22,4284.6,3783.0,0.0,8017.03,8.6,1018.3,9020.52,0.0,423.57,1723.11,230.6
2020-01-03 11:00:00,37347.01,8542.84,4169.05,3783.0,0.0,8011.18,8.6,1011.4,9333.62,0.0,420.53,1817.17,249.62
2020-01-03 12:00:00,36015.57,8903.12,4089.25,3783.0,0.0,8016.03,8.6,1005.9,7800.82,0.0,421.68,1734.75,252.42
2020-01-03 13:00:00,35276.88,8840.67,4011.89,3783.0,0.0,8014.03,8.6,999.9,7217.42,0.0,422.24,1738.17,240.96
2020-01-03 14:00:00,36742.27,8851.91,3937.89,3783.0,0.0,8014.03,8.6,995.5,8727.02,0.0,425.98,1771.47,226.87
2020-01-03 15:00:00,36883.94,8831.77,3866.73,3783.0,0.0,8015.03,8.6,996.3,9035.72,0.0,425.28,1707.13,214.38
2020-01-03 16:00:00,37559.2,8852.73,3817.77,3792.0,0.0,7994.03,8.6,1006.7,9805.32,0.0,426.62,1652.93,202.5
2020-01-03 17:00:00,38645.18,8894.52,3657.54,3792.0,0.0,7990.03,8.6,1010.6,10932.12,0.0,424.16,1739.41,196.2
2020-01-03 18:00:00,38118.89,8890.98,3589.55,3792.0,0.0,7988.03,8.6,1023.4,10418.77,0.0,423.33,1788.53,195.7
2020-01-03 19:00:00,36903.46,8847.34,3418.46,3792.0,0.0,7989.03,8.6,1024.6,9353.97,0.0,420.58,1854.28,194.6
2020-01-03 20:00:00,35885.89,8927.92,3202.2,3792.0,0.0,7992.03,8.6,1027.7,8503.77,0.0,420.77,1816.3,194.6
2020-01-03 21:00:00,34860.1,8152.81,2903.3,3792.0,0.0,7993.53,8.6,1029.3,8637.57,0.0,422.57,1725.82,194.6
2020-01-03 22:00:00,33498.72,8164.51,2651.1,3623.0,0.0,7991.53,8.6,1031.2,7764.57,0.0,422.37,1647.24,194.6
2020-01-03 23:00:00,31890.1,7850.25,2426.59,3623.0,0.0,7993.03,8.6,1030.3,6690.72,0.0,421.16,1651.85,194.6
2020-01-04 00:00:00,29977.16,7998.79,2104.12,3469.0,0.0,7955.25,8.6,1031.7,5329.52,0.0,419.21,1458.77,202.2
2020-01-04 01:00:00,27920.51,7938.6,1919.9,3543.0,0.0,7955.25,8.6,1036.0,3514.52,0.0,419.73,1382.71,202.2
2020-01-04 02:00:00,26687.29,7891.87,1804.79,3643.0,0.0,7957.25,8.6,1037.9,2370.02,0.0,418.73,1322.93,232.2
2020-01-04 03:00:00,25821.77,7596.96,1617.15,3595.0,0.0,7954.25,8.6,1040.2,2070.02,0.0,419.23,1287.16,233.2
2020-01-04 04:00:00,25582.64,7285.6,1539.3,3589.0,0.0,7928.5,8.6,1039.4,2289.02,0.0,419.38,1250.64,233.2
2020-01-04 05:00:00,25352.19,7227.37,1429.66,3589.0,0.0,7928.5,8.6,1040.8,2224.97,0.0,419.88,1251.21,232.2
2020-01-04 06:00:00,25784.4,7556.42,1387.29,3589.0,0.0,7931.5,3.6,1041.2,2302.97,0.0,419.12,1321.1,232.2
2020-01-04 07:00:00,27305.96,8119.22,1325.27,3602.5,0.0,8025.0,3.6,1041.8,3203.97,0.0,418.42,1333.78,232.4
2020-01-04 08:00:00,30260.48,8938.1,1273.26,3602.5,0.0,8004.0,3.6,1041.3,5272.07,0.0,426.46,1463.39,235.8
2020-01-04 09:00:00,33198.64,9624.89,1175.05,3540.5,0.0,8016.0,3.6,1037.8,7604.57,0.0,426.73,1520.1,249.4
2020-01-04 10:00:00,34711.51,9892.79,1031.51,3602.5,0.0,8018.0,3.6,1033.4,8833.57,0.0,426.63,1606.41,263.1
2020-01-04 11:00:00,35303.42,9880.19,929.2,3582.5,0.0,8011.0,3.6,1018.6,9526.57,0.0,426.93,1678.03,246.8
2020-01-04 12:00:00,34151.01,9869.79,842.79,3578.5,0.0,7970.0,3.6,1017.3,8662.57,0.0,426.73,1532.83,246.9
2020-01-04 13:00:00,34077.03,9869.29,755.92,3578.5,0.0,7944.0,3.6,1017.2,8674.47,0.0,427.33,1566.92,239.8
2020-01-04 14:00:00,34293.8,9859.09,735.75,3565.0,0.0,7974.0,3.6,1012.7,8813.47,0.0,428.23,1674.06,227.9
2020-01-04 15:00:00,34192.91,9856.89,716.46,3579.0,0.0,8000.0,3.6,1012.1,8773.47,0.0,428.93,1607.96,214.5
2020-01-04 16:00:00,34394.13,9749.29,718.06,3588.0,0.0,8000.0,3.6,1012.0,9087.87,0.0,428.13,1605.18,202.0
2020-01-04 17:00:00,35681.37,9759.69,783.34,3588.0,0.0,7997.0,3.6,1015.5,10239.42,0.0,426.16,1673.46,195.2
2020-01-04 18:00:00,36023.12,9781.69,836.11,3588.0,0.0,7809.0,3.6,1019.8,10631.27,0.0,424.54,1734.41,194.7
2020-01-04 19:00:00,35450.33,9787.09,861.9,3648.0,0.0,7740.0,3.6,1022.6,10042.27,0.0,420.43,1729.74,194.7
2020-01-04 20:00:00,34641.46,9650.79,885.52,3588.0,0.0,7888.0,3.6,1026.6,9261.27,0.0,421.87,1721.11,194.7
2020-01-04 21:00:00,33726.27,9656.89,858.46,3588.0,0.0,7958.0,3.6,1029.8,8453.27,0.0,422.57,1560.98,194.7
2020-01-04 22:00:00,32617.26,9651.18,846.25,3588.0,0.0,7948.0,3.6,1032.3,7403.97,0.0,422.77,1526.49,194.7
2020-01-04 23:00:00,31220.13,8298.3,816.9,3588.0,0.0,7948.0,3.6,1034.3,7411.82,0.0,421.87,1502.64,194.7
2020-01-05 00:00:00,28898.46,7494.88,826.32,3727.0,0.0,8006.0,3.6,1034.5,5661.72,0.0,406.72,1542.02,195.7
2020-01-05 01:00:00,26825.76,7260.18,803.46,3806.0,0.0,8006.0,3.6,1037.2,3912.82,0.0,408.22,1392.58,195.7
2020-01-05 02:00:00,25659.35,6972.1,760.17,3885.0,0.0,8008.0,3.6,1039.5,3077.52,0.0,405.22,1312.54,195.7
2020-01-05 03:00:00,24853.23,6904.18,709.64,3885.0,0.0,8005.0,3.6,1041.7,2436.72,0.0,396.42,1275.27,195.7
2020-01-05 04:00:00,24105.7,6593.48,726.37,3700.0,0.0,7435.0,0.6,1041.5,2716.91,0.0,397.42,1298.72,195.7
2020-01-05 05:00:00,24138.7,6610.38,797.95,3700.0,0.0,7435.0,0.6,1041.2,2642.62,0.0,396.7,1318.55,195.7
2020-01-05 06:00:00,24217.36,6832.34,788.33,3631.0,0.0,7438.0,3.6,1042.0,2571.22,0.0,395.16,1320.01,195.7
2020-01-05 07:00:00,24275.13,6560.53,803.82,3707.0,0.0,7435.0,3.6,1041.9,2785.92,0.0,395.66,1345.7,196.0
2020-01-05 08:00:00,25147.33,6997.28,813.07,3716.0,0.0,7394.0,0.6,1040.8,3060.92,0.0,402.4,1518.26,204.0
2020-01-05 09:00:00,26756.65,7106.78,866.6,3870.0,0.0,7393.0,0.6,1035.3,4211.92,0.0,404.47,1647.18,220.8
2020-01-05 10:00:00,27210.39,7357.19,916.96,3731.0,0.0,7378.0,3.6,1030.6,4532.42,0.0,405.82,1614.4,240.4
2020-01-05 11:00:00,28070.43,6876.31,982.05,3731.0,0.0,7437.0,3.6,1023.6,5765.72,0.0,408.67,1584.08,258.4
2020-01-05 12:00:00,28047.02,6870.8,1036.0,3716.0,0.0,7430.0,3.6,1019.4,5814.12,0.0,406.97,1482.73,267.4
2020-01-05 13:00:00,28359.28,6872.82,1139.26,3714.0,0.0,7429.0,3.6,1014.0,6032.32,0.0,406.02,1479.96,268.3
2020-01-05 14:00:00,28438.26,6874.21,1394.1,3696.0,0.0,7393.0,3.6,1009.1,5962.32,0.0,409.62,1441.61,254.7
2020-01-05 15:00:00,28521.26,6919.7,1720.47,3705.0,0.0,7393.0,3.6,1007.6,5659.62,0.0,407.43,1472.64,232.2
2020-01-05 16:00:00,29259.72,7269.73,2164.49,3722.0,0.0,7398.0,3.6,1008.9,5528.52,0.0,410.92,1544.36,209.2
2020-01-05 17:00:00,31228.64,7271.72,2736.06,3742.6,0.0,7397.0,3.6,1013.6,6851.52,0.0,407.85,1606.99,197.7
2020-01-05 18:00:00,32605.67,7298.23,3307.69,3732.0,0.0,7393.0,3.6,1017.7,7541.37,0.0,407.38,1709.0,195.7
2020-01-05 19:00:00,32412.48,7307.26,3881.7,3716.6,0.0,7396.0,3.6,1019.5,6725.37,0.0,405.31,1761.44,195.7
2020-01-05 20:00:00,31747.87,7152.05,4366.29,3731.6,0.0,7371.0,3.6,1025.3,5709.37,0.0,404.71,1788.25,195.7
2020-01-05 21:00:00,31110.24,7149.53,4645.48,3722.6,0.0,7375.0,3.6,1027.7,4974.67,0.0,403.71,1612.25,195.7
2020-01-05 22:00:00,30077.74,6353.76,4826.98,3668.6,0.0,7376.0,3.6,1030.3,4599.77,0.0,405.56,1617.47,195.7
2020-01-05 23:00:00,29382.45,5548.58,4995.82,3688.6,0.0,7354.0,0.6,1032.8,4550.92,0.0,404.51,1609.92,196.7
2020-01-06 00:00:00,27840.66,4404.52,5105.34,3623.0,0.0,7325.5,3.6,1032.4,4372.62,0.0,399.72,1378.16,195.8
2020-01-06 01:00:00,25848.58,4285.69,5179.72,3633.0,0.0,7325.5,3.6,1033.9,2460.12,0.0,401.02,1329.83,196.2
2020-01-06 02:00:00,25126.84,3587.11,5263.87,3638.5,0.0,7327.5,0.6,1034.1,2421.42,0.0,399.22,1256.32,198.2
2020-01-06 03:00:00,24651.82,3442.61,5378.32,3629.5,0.0,6940.8,0.6,1036.3,2422.42,0.0,400.62,1202.05,198.6
2020-01-06 04:00:00,24599.03,3432.71,5464.25,3673.0,0.0,6738.2,0.6,1036.8,2464.62,0.0,400.32,1187.93,200.6
2020-01-06 05:00:00,24822.48,3537.51,5481.65,3673.0,0.0,6828.5,0.6,1036.7,2462.32,0.0,398.8,1202.8,200.6
2020-01-06 06:00:00,26210.49,4730.41,5521.42,3673.0,0.0,6966.2,0.6,1025.8,2464.62,0.0,407.66,1220.18,200.6
2020-01-06 07:00:00,27806.32,5911.45,5614.19,3686.5,0.0,7395.2,3.6,1025.0,2184.22,0.0,398.66,1367.4,220.1
2020-01-06 08:00:00,32566.1,7579.94,5622.27,3432.5,0.0,7370.2,3.6,1024.3,5342.32,0.0,403.15,1555.92,231.9
2020-01-06 09:00:00,36553.66,8211.6,5637.51,3432.5,0.0,7369.2,3.6,1020.5,8472.32,0.0,415.12,1746.01,245.3
2020-01-06 10:00:00,37457.82,9211.78,5619.02,3432.5,0.0,7370.2,3.6,1017.9,8307.52,0.0,420.02,1810.58,264.7
2020-01-06 11:00:00,38364.35,9370.71,5617.45,3350.5,0.0,7351.2,3.6,1010.6,9224.92,0.0,421.92,1736.85,276.6
2020-01-06 12:00:00,37271.8,9361.19,5639.09,3350.5,0.0,7385.2,3.6,1006.1,8075.82,0.0,421.32,1748.88,280.1
2020-01-06 13:00:00,37545.19,9442.21,5578.2,3401.7,0.0,7384.2,3.6,1003.3,8234.82,0.0,422.82,1795.59,278.75
2020-01-06 14:00:00,38157.05,9442.48,5609.97,3417.8,0.0,7385.2,3.6,1001.3,8868.82,0.0,412.32,1745.56,270.0
2020-01-06 15:00:00,37956.33,9439.55,5566.88,3446.0,0.0,7385.2,3.6,999.0,8666.52,0.0,422.27,1776.41,250.9
2020-01-06 16:00:00,38122.22,9426.05,5582.52,3394.0,0.0,7385.2,3.6,999.7,8821.02,0.0,422.67,1850.46,237.0
2020-01-06 17:00:00,38883.56,9429.86,5549.11,3394.0,0.0,7372.2,3.6,1002.6,9563.22,0.0,417.0,1925.07,226.9
2020-01-06 18:00:00,38041.13,9368.13,5482.48,3374.0,0.0,7374.2,3.6,1006.2,8785.07,0.0,411.14,2010.21,226.1
2020-01-06 19:00:00,36852.22,9385.14,5474.21,3413.0,0.0,7373.2,3.6,1010.3,7580.87,0.0,412.91,1972.89,226.1
2020-01-06 20:00:00,35777.68,9354.39,5384.2,3559.2,0.0,7397.0,3.6,1012.4,6522.87,0.0,412.81,1905.11,226.1
2020-01-06 21:00:00,34612.86,9360.01,5330.96,3356.0,0.0,7409.0,3.6,1015.1,5598.87,0.0,411.91,1901.31,226.1
2020-01-06 22:00:00,33215.68,8563.64,5291.38,3313.45,0.0,7409.0,3.6,1019.0,5085.67,0.0,411.91,1891.93,226.1
2020-01-06 23:00:00,32138.56,8472.25,5273.57,3293.45,0.0,7409.0,3.6,1016.7,4140.62,0.0,410.01,1893.26,226.1
2020-01-07 00:00:00,30088.64,6346.91,5433.49,3343.0,0.0,7349.95,3.6,1033.2,4234.72,0.0,409.03,1661.04,273.7
2020-01-07 01:00:00,28053.86,6001.89,5427.76,3343.0,0.0,7350.1,3.6,1034.4,2665.72,0.0,409.65,1544.04,273.7
2020-01-07 02:00:00,26716.57,4718.05,5481.86,3423.0,0.0,7352.1,3.6,1035.3,2558.02,0.0,409.05,1461.89,273.7
2020-01-07 03:00:00,26350.04,4354.81,5497.66,3423.0,0.0,7348.95,0.6,1036.1,2573.52,0.0,410.15,1431.55,273.7
2020-01-07 04:00:00,26258.87,4164.81,5535.73,3409.5,0.0,7293.7,0.6,1037.1,2704.92,0.0,408.95,1429.86,273.7
2020-01-07 05:00:00,26539.25,4424.71,5540.93,3409.5,0.0,7295.45,0.6,1037.5,2697.42,0.0,408.83,1450.61,273.7
2020-01-07 06:00:00,27414.86,5323.61,5498.57,3409.5,0.0,7297.4,0.6,1036.5,2679.92,0.0,408.29,1486.77,273.7
2020-01-07 07:00:00,29735.51,7503.77,5471.95,3494.0,0.0,7425.5,3.6,1036.5,2585.72,0.0,409.29,1531.08,274.1
2020-01-07 08:00:00,34195.19,9080.41,5432.26,3424.0,0.0,7400.65,3.6,1031.8,5403.32,0.0,414.72,1725.03,279.4
2020-01-07 09:00:00,37344.62,9918.07,5469.72,3424.0,0.0,7389.8,3.6,993.1,7547.12,0.0,417.99,1890.02,291.2
2020-01-07 10:00:00,38278.87,9974.16,5386.88,3424.0,0.0,7390.65,3.6,998.5,8384.82,0.0,417.29,1990.97,308.0
2020-01-07 11:00:00,37312.15,9847.83,5404.61,3367.0,0.0,7391.65,3.6,992.2,7526.52,0.0,418.59,2037.25,322.9
2020-01-07 12:00:00,38043.56,9874.91,5392.62,3380.0,0.0,7390.65,3.6,1003.7,8297.42,0.0,415.94,1958.62,326.1
2020-01-07 13:00:00,38142.9,9836.88,5384.08,3380.0,0.0,7389.65,3.6,1001.7,8432.42,0.0,418.24,1968.88,327.45
2020-01-07 14:00:00,38724.22,10169.13,5321.63,3380.0,0.0,7390.8,3.6,998.8,8741.42,0.0,418.14,1981.1,319.6
2020-01-07 15:00:00,38413.74,10170.28,5254.65,3390.0,0.0,7390.65,3.6,998.5,8484.32,0.0,417.74,2001.8,302.2
2020-01-07 16:00:00,38395.98,10491.58,5186.31,3429.0,0.0,7390.65,3.6,1003.7,8168.92,0.0,417.64,2018.58,286.0
2020-01-07 17:00:00,39624.05,10465.9,5228.18,3489.0,0.0,7387.8,3.6,1006.7,9205.22,0.0,414.44,2108.51,314.7
2020-01-07 18:00:00,38777.37,10467.18,5178.0,3563.0,0.0,7389.65,3.6,1009.7,8319.07,0.0,411.6,2161.87,273.7
2020-01-07 19:00:00,37580.08,10460.52,5170.92,3563.0,0.0,7390.65,3.6,1009.5,7144.17,0.0,413.1,2110.92,313.7
2020-01-07 20:00:00,36213.14,9035.66,5215.22,3563.0,0.0,7408.65,3.6,1018.7,7216.77,0.0,412.33,2025.51,313.7
2020-01-07 21:00:00,35211.11,9000.34,5151.04,3563.0,0.0,7408.5,3.6,1024.5,6353.17,0.0,411.03,1977.23,318.7
2020-01-07 22:00:00,34504.18,9208.41,5122.35,3563.0,0.0,7418.65,3.6,1026.2,5470.47,0.0,410.83,1961.97,318.7
2020-01-07 23:00:00,33288.21,8898.35,5002.33,3563.0,0.0,7418.8,3.6,1027.1,4713.22,0.0,408.93,1934.18,318.7
2020-01-08 00:00:00,30560.25,7040.07,5004.43,3511.0,0.0,7372.3,3.6,1026.5,4096.92,0.0,408.04,1732.49,364.9
2020-01-08 01:00:00,28558.31,6409.44,4938.49,3511.0,0.0,7376.15,3.6,1029.4,2898.72,0.0,410.94,1615.67,364.9
2020-01-08 02:00:00,27378.08,6042.36,4840.73,3461.0,0.0,7374.85,3.6,1029.7,2309.22,0.0,410.24,1586.48,319.9
2020-01-08 03:00:00,26872.42,5728.26,4775.84,3461.0,0.0,7372.45,3.6,1031.3,2179.22,0.0,410.64,1590.21,319.9
2020-01-08 04:00:00,26780.08,5701.51,4800.19,3504.5,0.0,7374.3,0.6,1031.5,2142.02,0.0,409.34,1496.22,319.9
2020-01-08 05:00:00,26841.83,5737.12,4806.37,3524.5,0.0,7372.15,3.6,1032.6,2142.02,0.0,408.22,1495.35,319.9
2020-01-08 06:00:00,27851.64,6582.22,4813.94,3519.9,0.0,7362.15,3.6,1032.3,2203.02,0.0,410.38,1574.83,349.3
2020-01-08 07:00:00,30129.78,8495.04,4823.15,3563.0,0.0,7413.2,3.6,1032.2,2363.22,0.0,411.08,1674.29,351.0
2020-01-08 08:00:00,34847.98,9430.02,4821.68,3493.0,0.0,7424.8,3.6,1031.1,6095.32,0.0,415.12,1808.64,324.7
2020-01-08 09:00:00,37826.79,9691.47,4863.95,3378.0,0.0,7425.8,3.6,1011.2,8732.32,0.0,417.39,1966.86,336.2
2020-01-08 10:00:00,38983.49,10297.13,4853.78,3378.0,0.0,7415.65,3.6,1012.8,9198.32,0.0,416.39,2018.52,389.3
2020-01-08 11:00:00,39676.42,10138.26,4843.85,3378.0,0.0,7433.8,3.6,1010.3,9882.92,0.0,418.39,2177.7,389.6
2020-01-08 12:00:00,38383.66,10120.03,4823.3,3378.0,0.0,7424.65,3.6,1019.1,8716.12,0.0,417.19,2125.07,356.6
2020-01-08 13:00:00,38842.0,10173.86,4843.94,3387.9,0.0,7429.05,3.6,1017.0,9157.12,0.0,421.19,2056.24,352.1
2020-01-08 14:00:00,38915.25,10202.83,4871.99,3399.0,0.0,7430.25,3.6,1012.3,9167.12,0.0,418.49,2064.87,344.8
2020-01-08 15:00:00,39009.9,10266.3,4945.95,3398.0,0.0,7435.85,3.6,1011.0,9111.32,0.0,416.79,2086.99,334.1
2020-01-08 16:00:00,39399.37,10419.59,4939.09,3462.0,0.0,7422.5,3.6,1011.6,9308.02,0.0,390.89,2117.58,324.5
2020-01-08 17:00:00,40093.7,10329.6,4981.03,3427.0,0.0,7419.35,3.6,1013.6,9942.82,0.0,391.42,2264.78,320.5
2020-01-08 18:00:00,39237.59,10321.07,4980.56,3427.0,0.0,7421.2,3.6,1016.3,9186.67,0.0,388.56,2172.73,319.9
2020-01-08 19:00:00,38050.4,10345.78,4993.54,3427.0,0.0,7433.2,3.6,1018.4,7968.57,0.0,412.98,2127.43,319.9
2020-01-08 20:00:00,37057.36,9735.73,5028.24,3446.3,0.0,7434.5,3.6,1022.8,7554.47,0.0,412.83,2098.99,319.9
2020-01-08 21:00:00,35958.05,9849.23,4991.25,3436.3,0.0,7433.8,3.6,1024.1,6225.47,0.0,412.03,2207.37,374.9
